Date,GC=F,"GARCH(1,1) Volatility"
2015-08-23,1159.5999755859375,0.020861500913359723
2015-08-30,1133.0999755859375,0.022261622686202354
2015-09-06,1120.5999755859375,0.022397682382418564
2015-09-13,1103.5,0.02202952064233833
2015-09-20,1138.0999755859375,0.021823674797341375
2015-09-27,1146.0,0.02231978777980355
2015-10-04,1137.0999755859375,0.021820740924379706
2015-10-11,1156.300048828125,0.0214025477450327
2015-10-18,1183.5999755859375,0.021196713083065463
2015-10-25,1163.300048828125,0.021297069022233783
2015-11-01,1141.5,0.021216359346906494
2015-11-08,1087.5999755859375,0.021214767593198743
2015-11-15,1080.800048828125,0.023507613888714023
2015-11-22,1076.4000244140625,0.02297643936158449
2015-11-29,1056.199951171875,0.02244013212338558
2015-12-06,1084.5,0.02235622564062264
2015-12-13,1076.9000244140625,0.02253626350866391
2015-12-20,1066.199951171875,0.022066366590126806
2015-12-27,1077.199951171875,0.021686434877389558
2016-01-03,1060.300048828125,0.02127678092198335
2016-01-10,1097.800048828125,0.02113507871328152
2016-01-17,1091.5,0.021975932021889237
2016-01-24,1097.199951171875,0.021511906009971816
2016-01-31,1116.4000244140625,0.02103295119427108
2016-02-07,1157.800048828125,0.02087277676527576
2016-02-14,1239.0999755859375,0.021872124790234846
2016-02-21,1230.4000244140625,0.02604440688935424
2016-02-28,1219.800048828125,0.025405027243047128
2016-03-06,1269.9000244140625,0.024824967778542224
2016-03-13,1258.699951171875,0.025701907804052328
2016-03-20,1253.800048828125,0.02511161813481199
2016-03-27,1221.4000244140625,0.024473352225776
2016-04-03,1222.199951171875,0.024610804504374785
2016-04-10,1242.5,0.023968825213539866
2016-04-17,1233.0999755859375,0.02360413970717856
2016-04-24,1228.699951171875,0.023091566375132853
2016-05-01,1289.199951171875,0.022544130086046815
2016-05-08,1292.9000244140625,0.024365702717240284
2016-05-15,1271.9000244140625,0.023737447573549852
2016-05-22,1252.4000244140625,0.023466236965649565
2016-05-29,1213.800048828125,0.02317705272755167
2016-06-05,1240.0999755859375,0.02374015053482454
2016-06-12,1273.4000244140625,0.023575888704127485
2016-06-19,1292.5,0.023666882634168586
2016-06-26,1320.0,0.02326982823287633
2016-07-03,1336.699951171875,0.023119164392460558
2016-07-10,1356.5999755859375,0.022688189646425695
2016-07-17,1326.5,0.02234161914741281
2016-07-24,1323.0999755859375,0.022435316981469153
2016-07-31,1349.0,0.021909476294300886
2016-08-07,1336.4000244140625,0.021775524866199072
2016-08-14,1335.800048828125,0.021396022445922282
2016-08-21,1340.4000244140625,0.020906754755253446
2016-08-28,1321.5,0.02044410608709381
2016-09-04,1322.0999755859375,0.020292227927035267
2016-09-11,1330.0999755859375,0.01985435057381068
2016-09-18,1305.800048828125,0.019467658334397547
2016-09-25,1337.199951171875,0.019569288124140986
2016-10-02,1313.300048828125,0.019819840809653426
2016-10-09,1248.9000244140625,0.019875598453079873
2016-10-16,1253.0999755859375,0.02260725982825101
2016-10-23,1265.9000244140625,0.022062456119740607
2016-10-30,1275.5,0.02163116566902241
2016-11-06,1303.300048828125,0.021175124259860317
2016-11-13,1265.5,0.02118831929468637
2016-11-20,1208.5,0.021809081431674267
2016-11-27,1178.199951171875,0.023776739222002553
2016-12-04,1175.0999755859375,0.023922946134031477
2016-12-11,1159.4000244140625,0.023327667795337726
2016-12-18,1135.300048828125,0.0229786342051377
2016-12-25,1131.9000244140625,0.022954466405634526
2017-01-01,1150.0,0.022407800031544096
2017-01-08,1171.9000244140625,0.022111636631988348
2017-01-15,1195.300048828125,0.021943420764565492
2017-01-22,1204.300048828125,0.021823491879302177
2017-01-29,1188.0999755859375,0.021357047943050374
2017-02-05,1218.5,0.021125113801657037
