Date,GC=F,"GARCH(1,1) Volatility",Realized Volatility,Standardized Realized Volatility
2009-08-16,947.0,297.31790097698433,0.08114271478806843,-0.8013080580333602
2009-08-23,953.2000122070312,307.5443393870984,0.05487154896819165,-1.1053965346025838
2009-08-30,957.0,301.38836200319054,0.05672239421863211,-1.0839730196953776
2009-09-06,994.9000244140625,297.615718225025,0.15326919259382188,0.03355518734500415
2009-09-13,1004.9000244140625,260.0058835278672,0.11940385771029603,-0.3584357187245866
2009-09-20,1009.2000122070312,250.08883100092427,0.12244363684327142,-0.32325030624646856
2009-09-27,990.2000122070312,245.82550208564393,0.1733698747397238,0.26622037828696343
2009-10-04,1003.2000122070312,264.66794513168253,0.10429285810210247,-0.5333453851550377
2009-10-11,1047.800048828125,251.77451987820072,0.18889472553148548,0.44592036794861223
2009-10-18,1050.699951171875,207.58799266673404,0.18986961561052593,0.4572047106759366
2009-10-25,1055.5999755859375,204.71829549993348,0.1394213403457836,-0.12673356126757684
2009-11-01,1039.699951171875,199.8704692468085,0.18117604838390095,0.3565767586458687
2009-11-08,1095.0999755859375,215.6062268879871,0.2112449050578571,0.704623468139195
2009-11-15,1116.0999755859375,160.85994581490718,0.20786202825757352,0.6654667036593602
2009-11-22,1146.4000244140625,140.19286309321126,0.203273604845941,0.6123557494419339
2009-11-29,1174.199951171875,110.53403771188162,0.10989944672401068,-0.4684491790073652
2009-12-06,1168.800048828125,83.64440823374662,0.10414685805854364,-0.5350353341709758
2009-12-13,1119.4000244140625,88.82949337130134,0.2328290614236208,0.9544598580542195
2009-12-20,1110.800048828125,136.95182430405262,0.1963893571378223,0.5326706523952278
2009-12-27,1104.0999755859375,145.40222739937218,0.13069723727959598,-0.22771496532931443
2010-01-03,1095.199951171875,151.9945023352893,0.12637988428574531,-0.2776882822240796
2010-01-10,1138.199951171875,160.7614065844026,0.1678529462072879,0.20236198676098063
2010-01-17,1130.0999755859375,118.53513658221407,0.16715913853100436,0.19433116998034616
2010-01-24,1089.199951171875,126.45910935024558,0.22537159124518696,0.8681397167567748
2010-01-31,1083.0,166.67732122009272,0.22461502808460748,0.8593825058851147
2010-02-07,1052.199951171875,172.79459588092843,0.11034405593221666,-0.46330283195451716
2010-02-14,1089.5,203.23411636341297,0.23194148720544985,0.9441861955264029
2010-02-21,1121.300048828125,166.38137846105636,0.21701945451164534,0.7714638192037656
2010-02-28,1118.300048828125,135.08675724344025,0.2140628171971075,0.737240772426554
2010-03-07,1134.800048828125,138.0318952248915,0.1222418641220377,-0.32558582343797304
2010-03-14,1101.5,121.85890808321241,0.1815870581794503,0.36133419283971296
2010-03-21,1107.4000244140625,154.55447133881287,0.13676935066871923,-0.15743031474646735
2010-03-28,1104.199951171875,148.7466686068938,0.13676333783089317,-0.15749991328301194
2010-04-04,1125.0999755859375,151.89608460197476,0.1466412217518527,-0.04316350758838626
2010-04-11,1161.0999755859375,131.35904031650773,0.11065808733185939,-0.4596679217047403
2010-04-18,1136.300048828125,96.25960771915052,0.1700724965904791,0.22805325982137087
2010-04-25,1153.0999755859375,120.3920737655609,0.1647084858010342,0.1659648896117374
2010-05-02,1180.0999755859375,104.0155447556489,0.16914575762291098,0.217326265718509
2010-05-09,1210.0,78.00875356328075,0.1569018367521292,0.07560300644795354
2010-05-16,1227.4000244140625,50.29646669453689,0.04118153641008956,-1.2638582904130968
2010-05-23,1175.699951171875,35.72842441167953,0.23033743077421517,0.9256192586858547
2010-05-30,1212.199951171875,82.20844878786782,0.24210827018796505,1.0618666049136347
2010-06-06,1216.199951171875,48.35425352019769,0.2259281741658092,0.874582158389434
2010-06-13,1228.9000244140625,44.881486753800964,0.22250271240611716,0.834932473438537
2010-06-20,1257.199951171875,34.59177923135142,0.08971043599799138,-0.7021367723638036
2010-06-27,1255.800048828125,22.906077966106253,0.07604553073041519,-0.8603079115424109
2010-07-04,1207.4000244140625,22.816470934355653,0.19153441868179563,0.47647478925566766
2010-07-11,1209.5999755859375,52.616985344301085,0.1845775983684604,0.39594966504335133
